ZIP5,CBSA CODE,CBSA LSAD
65278,33620,Micropolitan Statistical Area
65279,17860,Metropolitan Statistical Area
65280,33020,Micropolitan Statistical Area
65281,,
65281,33620,Micropolitan Statistical Area
65281,17860,Metropolitan Statistical Area
65282,,
65283,,
65284,17860,Metropolitan Statistical Area
65284,33020,Micropolitan Statistical Area
65285,33020,Micropolitan Statistical Area
65285,,
65286,,
65287,,
65287,27620,Metropolitan Statistical Area
65299,17860,Metropolitan Statistical Area
75501,45500,Metropolitan Statistical Area
75503,45500,Metropolitan Statistical Area
75504,45500,Metropolitan Statistical Area
75505,45500,Metropolitan Statistical Area
75507,45500,Metropolitan Statistical Area
75550,,
75551,,
75554,,
75554,45500,Metropolitan Statistical Area
75555,,
75556,,
75558,34420,Micropolitan Statistical Area
75558,,
75559,45500,Metropolitan Statistical Area
75559,,
75560,,
75561,45500,Metropolitan Statistical Area
75562,,
75563,,
75564,,
75565,,
75566,,
75567,45500,Metropolitan Statistical Area
75568,,
75569,45500,Metropolitan Statistical Area
75570,45500,Metropolitan Statistical Area
75571,,
75571,34420,Micropolitan Statistical Area
75572,,
75573,45500,Metropolitan Statistical Area
75574,45500,Metropolitan Statistical Area
75599,45500,Metropolitan Statistical Area
75601,30980,Metropolitan Statistical Area
75601,32220,Micropolitan Statistical Area
75602,30980,Metropolitan Statistical Area
75602,32220,Micropolitan Statistical Area
75603,30980,Metropolitan Statistical Area
75604,30980,Metropolitan Statistical Area
75604,37300,Micropolitan Statistical Area
75605,30980,Metropolitan Statistical Area
75605,32220,Micropolitan Statistical Area
75606,30980,Metropolitan Statistical Area
75607,30980,Metropolitan Statistical Area
75608,30980,Metropolitan Statistical Area
75615,30980,Metropolitan Statistical Area
75630,,
75631,,
75633,,
75636,,
75637,,
75638,,
75639,,
75640,30980,Metropolitan Statistical Area
75640,32220,Micropolitan Statistical Area
75640,,
75641,30980,Metropolitan Statistical Area
75642,32220,Micropolitan Statistical Area
75643,,
75644,30980,Metropolitan Statistical Area
75644,,
75645,30980,Metropolitan Statistical Area
75647,30980,Metropolitan Statistical Area
75647,46340,Metropolitan Statistical Area
75650,32220,Micropolitan Statistical Area
75651,32220,Micropolitan Statistical Area
75651,,
75652,30980,Metropolitan Statistical Area
75652,,
75653,30980,Metropolitan Statistical Area
75654,30980,Metropolitan Statistical Area
75654,27380,Micropolitan Statistical Area
75656,,
75657,,
75657,30980,Metropolitan Statistical Area
75657,32220,Micropolitan Statistical Area
75658,30980,Metropolitan Statistical Area
75659,32220,Micropolitan Statistical Area
75659,30980,Metropolitan Statistical Area
75660,30980,Metropolitan Statistical Area
75661,32220,Micropolitan Statistical Area
75662,30980,Metropolitan Statistical Area
75662,46340,Metropolitan Statistical Area
75663,30980,Metropolitan Statistical Area
75666,30980,Metropolitan Statistical Area
75667,30980,Metropolitan Statistical Area
75668,,
75669,,
75669,30980,Metropolitan Statistical Area
75670,32220,Micropolitan Statistical Area
75671,32220,Micropolitan Statistical Area
75672,32220,Micropolitan Statistical Area
75672,,
75680,30980,Metropolitan Statistical Area
75681,30980,Metropolitan Statistical Area
75681,,
75682,30980,Metropolitan Statistical Area
75683,30980,Metropolitan Statistical Area
75683,,
75683,32220,Micropolitan Statistical Area
75684,30980,Metropolitan Statistical Area
75684,46340,Metropolitan Statistical Area
75685,,
75686,,
75686,34420,Micropolitan Statistical Area
75686,30980,Metropolitan Statistical Area
75687,30980,Metropolitan Statistical Area
75688,32220,Micropolitan Statistical Area
75689,30980,Metropolitan Statistical Area
75691,30980,Metropolitan Statistical Area
75691,,
75692,32220,Micropolitan Statistical Area
75692,,
75693,30980,Metropolitan Statistical Area
75694,32220,Micropolitan Statistical Area
85901,,
85902,,
85911,,
85912,,
85920,,
85922,40940,Micropolitan Statistical Area
85923,,
85924,,
85925,,
85926,,
85927,,
85928,,
85929,,
85930,,
85931,22380,Metropolitan Statistical Area
85932,,
85933,,
85934,,
85935,,
85936,,
85937,,
85938,,
85939,,
85940,,
85941,,
85942,,
86001,22380,Metropolitan Statistical Area
86002,22380,Metropolitan Statistical Area
86003,22380,Metropolitan Statistical Area
86004,22380,Metropolitan Statistical Area
86011,22380,Metropolitan Statistical Area
86015,22380,Metropolitan Statistical Area
86016,22380,Metropolitan Statistical Area
86017,22380,Metropolitan Statistical Area
86018,22380,Metropolitan Statistical Area
86020,22380,Metropolitan Statistical Area
86021,29420,Metropolitan Statistical Area
86022,22380,Metropolitan Statistical Area
86023,22380,Metropolitan Statistical Area
86024,22380,Metropolitan Statistical Area
86025,,
86028,,
86029,,
86030,,
86031,,
86032,,
86033,,
86034,,
86035,22380,Metropolitan Statistical Area
86036,22380,Metropolitan Statistical Area
86038,22380,Metropolitan Statistical Area
86039,,
86040,22380,Metropolitan Statistical Area
86042,,
86043,,
86044,22380,Metropolitan Statistical Area
86045,22380,Metropolitan Statistical Area
86046,22380,Metropolitan Statistical Area
86047,,
86047,22380,Metropolitan Statistical Area
86052,22380,Metropolitan Statistical Area
86053,22380,Metropolitan Statistical Area
86054,,
02901,39300,Metropolitan Statistical Area
02902,39300,Metropolitan Statistical Area
02903,39300,Metropolitan Statistical Area
02904,39300,Metropolitan Statistical Area
02905,39300,Metropolitan Statistical Area
02906,39300,Metropolitan Statistical Area
02907,39300,Metropolitan Statistical Area
02908,39300,Metropolitan Statistical Area
02909,39300,Metropolitan Statistical Area
02910,39300,Metropolitan Statistical Area
02911,39300,Metropolitan Statistical Area
02912,39300,Metropolitan Statistical Area
02914,39300,Metropolitan Statistical Area
02915,39300,Metropolitan Statistical Area
02916,39300,Metropolitan Statistical Area
02917,39300,Metropolitan Statistical Area
02918,39300,Metropolitan Statistical Area
02919,39300,Metropolitan Statistical Area
02920,39300,Metropolitan Statistical Area
02921,39300,Metropolitan Statistical Area
02940,39300,Metropolitan Statistical Area
03031,31700,Metropolitan Statistical Area
03032,14460,Metropolitan Statistical Area
03033,31700,Metropolitan Statistical Area
03034,14460,Metropolitan Statistical Area
03036,14460,Metropolitan Statistical Area
03037,14460,Metropolitan Statistical Area
03038,14460,Metropolitan Statistical Area
03040,14460,Metropolitan Statistical Area
03041,14460,Metropolitan Statistical Area
03042,14460,Metropolitan Statistical Area
03043,31700,Metropolitan Statistical Area
03044,14460,Metropolitan Statistical Area
03045,31700,Metropolitan Statistical Area
03046,18180,Micropolitan Statistical Area
03047,31700,Metropolitan Statistical Area
03048,31700,Metropolitan Statistical Area
03049,31700,Metropolitan Statistical Area
03051,31700,Metropolitan Statistical Area
03052,31700,Metropolitan Statistical Area
03053,14460,Metropolitan Statistical Area
03054,31700,Metropolitan Statistical Area
03055,31700,Metropolitan Statistical Area
03057,31700,Metropolitan Statistical Area
03060,31700,Metropolitan Statistical Area
03061,31700,Metropolitan Statistical Area
03062,31700,Metropolitan Statistical Area
03063,31700,Metropolitan Statistical Area
03064,31700,Metropolitan Statistical Area
03070,31700,Metropolitan Statistical Area
03071,31700,Metropolitan Statistical Area
03073,14460,Metropolitan Statistical Area
03076,31700,Metropolitan Statistical Area
03077,14460,Metropolitan Statistical Area
03079,14460,Metropolitan Statistical Area
03082,31700,Metropolitan Statistical Area
03084,31700,Metropolitan Statistical Area
03086,31700,Metropolitan Statistical Area
03087,14460,Metropolitan Statistical Area
13301,46540,Metropolitan Statistical Area
13302,45060,Metropolitan Statistical Area
13303,46540,Metropolitan Statistical Area
13304,46540,Metropolitan Statistical Area
13305,,
13308,46540,Metropolitan Statistical Area
13309,46540,Metropolitan Statistical Area
13309,,
13310,45060,Metropolitan Statistical Area
13312,,
13313,46540,Metropolitan Statistical Area
13314,45060,Metropolitan Statistical Area
13315,36580,Micropolitan Statistical Area
13316,46540,Metropolitan Statistical Area
13316,,
13316,45060,Metropolitan Statistical Area
13317,11220,Micropolitan Statistical Area
13317,36580,Micropolitan Statistical Area
13318,46540,Metropolitan Statistical Area
13319,46540,Metropolitan Statistical Area
13320,36580,Micropolitan Statistical Area
13320,11220,Micropolitan Statistical Area
13321,46540,Metropolitan Statistical Area
13322,46540,Metropolitan Statistical Area
13323,46540,Metropolitan Statistical Area
13324,46540,Metropolitan Statistical Area
13324,36580,Micropolitan Statistical Area
13324,,
13325,,
13326,36580,Micropolitan Statistical Area
13327,,
13328,46540,Metropolitan Statistical Area
13329,24100,Micropolitan Statistical Area
13329,46540,Metropolitan Statistical Area
13331,46540,Metropolitan Statistical Area
13332,,
13332,45060,Metropolitan Statistical Area
13333,36580,Micropolitan Statistical Area
13334,45060,Metropolitan Statistical Area
13335,36580,Micropolitan Statistical Area
13337,36580,Micropolitan Statistical Area
13338,46540,Metropolitan Statistical Area
13339,11220,Micropolitan Statistical Area
13339,24100,Micropolitan Statistical Area
13339,46540,Metropolitan Statistical Area
13340,46540,Metropolitan Statistical Area
13341,46540,Metropolitan Statistical Area
13342,36580,Micropolitan Statistical Area
13343,,
13345,,
13346,45060,Metropolitan Statistical Area
13348,36580,Micropolitan Statistical Area
13350,46540,Metropolitan Statistical Area
13352,46540,Metropolitan Statistical Area
13353,,
13354,46540,Metropolitan Statistical Area
13355,45060,Metropolitan Statistical Area
13357,46540,Metropolitan Statistical Area
13360,,
13361,46540,Metropolitan Statistical Area
13361,36580,Micropolitan Statistical Area
13362,46540,Metropolitan Statistical Area
13363,46540,Metropolitan Statistical Area
13364,45060,Metropolitan Statistical Area
13365,46540,Metropolitan Statistical Area
13367,,
13367,46540,Metropolitan Statistical Area
13368,,
13401,46540,Metropolitan Statistical Area
13402,45060,Metropolitan Statistical Area
13402,46540,Metropolitan Statistical Area
13403,46540,Metropolitan Statistical Area
13404,,
13406,46540,Metropolitan Statistical Area
13407,46540,Metropolitan Statistical Area
13408,45060,Metropolitan Statistical Area
13409,45060,Metropolitan Statistical Area
13409,46540,Metropolitan Statistical Area
13410,11220,Micropolitan Statistical Area
13411,,
13411,36580,Micropolitan Statistical Area
13413,46540,Metropolitan Statistical Area
13415,36580,Micropolitan Statistical Area
13416,46540,Metropolitan Statistical Area
13417,46540,Metropolitan Statistical Area
13418,45060,Metropolitan Statistical Area
13420,46540,Metropolitan Statistical Area
13421,45060,Metropolitan Statistical Area
13421,46540,Metropolitan Statistical Area
13424,46540,Metropolitan Statistical Area
13425,46540,Metropolitan Statistical Area
13425,45060,Metropolitan Statistical Area
13426,45060,Metropolitan Statistical Area
13428,11220,Micropolitan Statistical Area
13431,46540,Metropolitan Statistical Area
13433,,
13435,46540,Metropolitan Statistical Area
13436,,
13437,45060,Metropolitan Statistical Area
13438,46540,Metropolitan Statistical Area
13439,36580,Micropolitan Statistical Area
13439,46540,Metropolitan Statistical Area
13440,46540,Metropolitan Statistical Area
13440,40380,Metropolitan Statistical Area
13441,46540,Metropolitan Statistical Area
13442,46540,Metropolitan Statistical Area
13450,36580,Micropolitan Statistical Area
13452,24100,Micropolitan Statistical Area
13452,11220,Micropolitan Statistical Area
13454,46540,Metropolitan Statistical Area
13455,46540,Metropolitan Statistical Area
13456,46540,Metropolitan Statistical Area
13457,36580,Micropolitan Statistical Area
13459,10580,Metropolitan Statistical Area
13459,36580,Micropolitan Statistical Area
13459,11220,Micropolitan Statistical Area
13460,,
13460,45060,Metropolitan Statistical Area
13461,46540,Metropolitan Statistical Area
13464,,
13465,45060,Metropolitan Statistical Area
13468,36580,Micropolitan Statistical Area
13469,46540,Metropolitan Statistical Area
13470,24100,Micropolitan Statistical Area
13470,46540,Metropolitan Statistical Area
13471,46540,Metropolitan Statistical Area
13472,46540,Metropolitan Statistical Area
13473,,
13475,46540,Metropolitan Statistical Area
13475,36580,Micropolitan Statistical Area
13476,46540,Metropolitan Statistical Area
13477,46540,Metropolitan Statistical Area
13478,46540,Metropolitan Statistical Area
13479,46540,Metropolitan Statistical Area
13480,46540,Metropolitan Statistical Area
13480,45060,Metropolitan Statistical Area
13482,36580,Micropolitan Statistical Area
13483,46540,Metropolitan Statistical Area
13483,45060,Metropolitan Statistical Area
13484,45060,Metropolitan Statistical Area
13485,36580,Micropolitan Statistical Area
13485,45060,Metropolitan Statistical Area
13485,,
13486,46540,Metropolitan Statistical Area
13488,36580,Micropolitan Statistical Area
13489,,
13489,46540,Metropolitan Statistical Area
13490,46540,Metropolitan Statistical Area
13491,46540,Metropolitan Statistical Area
13491,36580,Micropolitan Statistical Area
13491,45060,Metropolitan Statistical Area
13492,46540,Metropolitan Statistical Area
13493,45060,Metropolitan Statistical Area
13493,46540,Metropolitan Statistical Area
13494,46540,Metropolitan Statistical Area
13495,46540,Metropolitan Statistical Area
23701,47260,Metropolitan Statistical Area
23702,47260,Metropolitan Statistical Area
23703,47260,Metropolitan Statistical Area
23704,47260,Metropolitan Statistical Area
23705,47260,Metropolitan Statistical Area
23707,47260,Metropolitan Statistical Area
23708,47260,Metropolitan Statistical Area
23709,47260,Metropolitan Statistical Area
23801,40060,Metropolitan Statistical Area
23803,40060,Metropolitan Statistical Area
23804,40060,Metropolitan Statistical Area
23805,40060,Metropolitan Statistical Area
23806,40060,Metropolitan Statistical Area
23821,,
23824,,
23824,40060,Metropolitan Statistical Area
23827,,
23828,,
23829,,
23830,40060,Metropolitan Statistical Area
23831,40060,Metropolitan Statistical Area
23832,40060,Metropolitan Statistical Area
23833,40060,Metropolitan Statistical Area
23834,40060,Metropolitan Statistical Area
23836,40060,Metropolitan Statistical Area
23837,,
23837,40060,Metropolitan Statistical Area
23838,40060,Metropolitan Statistical Area
23839,47260,Metropolitan Statistical Area
